Age,Budget,Interet,Duree,Climat,Type_Voyage,Saison,Nationalite,Activite,Destination
61,2643.0,Aventure,16,Tempéré,Famille,Automne,Australien,Tango,Machu Picchu
22,4490.0,Plage,15,Tempéré,Solo,Hiver,Français,Photographie,Santorin
40,2371.0,Gastronomie,9,Chaud,Amis,Automne,Français,Musique,Vienne
33,3269.0,Histoire,6,Désertique,Amis,Hiver,Allemand,Ski,Queenstown
40,7590.0,Gastronomie,5,Désertique,Famille,Hiver,Brésilien,Gastronomie,Tokyo
58,7984.0,Aventure,15,Tempéré,Solo,Automne,Chinois,Architecture,Machu Picchu
68,6669.0,Nature,5,Tempéré,Amis,Printemps,Japonais,Shopping,New York
39,2708.0,Gastronomie,11,Tempéré,Couple,Été,Chinois,Architecture,Barcelone
27,2501.0,Aventure,5,Tempéré,Famille,Été,Indien,Opéra,Machu Picchu
42,,Cultuer,11,Chaud,Famille,Été,Chinois,Aurores boréales,Reykjavik
23,5875.0,Plage,8,Tempéré,Solo,Hiver,Australien,Musique,Santorin
19,6566.0,Ville,17,Désertique,Famille,Été,Chinois,Histoire,Berlin
49,4144.0,Gastronomie,4,Désertique,Famille,Été,Canadien,Carnaval,Rio de Janeiro
31,1400.0,Aventure,18,Chaud,Amis,Été,Chinois,Architecture,Barcelone
51,6843.0,Plage,16,Tempéré,Couple,Printemps,Australien,Gastronomie,Tokyo
52,7742.0,Culture,10,Désertique,Couple,Automne,Japonais,Histoire,Kyoto
18,4553.0,Shopping,9,Désertique,Amis,Hiver,Allemand,Musée,Londres
34,7100.0,Ville,17,Froid,Couple,Hiver,Américain,Romance,Londres
62,5253.0,Aventure,18,Chaud,Amis,Printemps,Américain,Opéra,Sydney
50,6040.0,Cultuer,17,Chaud,Famille,Hiver,Australien,Tango,
50,6040.0,Cultuer,17,Chaud,Famille,Hiver,Australien,Tango,Buenos Aires
33,4958.0,Aventure,5,Froid,Famille,Automne,Indien,Musique,Queenstown
34,4875.0,Gastronomie,12,Froid,Solo,Automne,Chinois,Ski,Queenstown
50,7906.0,Nature,13,Tempéré,Solo,Printemps,Australien,Ski,Le Cap
56,1744.0,Nature,12,Tempéré,Amis,Été,Japonais,Shopping,Le Cap
61,1711.0,Plage,14,Désertique,Solo,Printemps,Français,Surf,Bali
55,5506.0,Ville,6,Froid,Solo,Printemps,Chinois,Surf,Londres
23,1509.0,Nature,16,Froid,Couple,Été,Australien,Histoire,Prague
23,6156.0,Aventure,16,Froid,Couple,Printemps,Américain,Surf,Queenstown
38,7290.0,Gastronomie,13,Tempéré,Solo,Automne,Japonais,Musée,Paris
24,,Cultuer,7,Tempéré,Couple,Hiver,Canadien,Randonnée,Machu Picchu
34,5548.0,Culture,11,Tempéré,Couple,Été,Brésilien,Opéra,Kyoto
26,6738.0,Plage,10,Désertique,Solo,Automne,Canadien,Romance,Bali
49,4638.0,Shopping,14,Froid,Famille,Automne,Britannique,Musée,Londres
39,4044.0,Ville,18,Désertique,Couple,Printemps,Canadien,Ski,Dubai
65,5230.0,Plage,13,Chaud,Famille,Automne,Indien,Architecture,Barcelone
43,5331.0,Plage,17,Chaud,Couple,Printemps,Brésilien,Romance,Santorin
31,6264.0,Aventure,7,Tempéré,Couple,Printemps,Chinois,Aurores boréales,Machu Picchu
56,1738.0,Nature,10,Désertique,Amis,Hiver,Chinois,Histoire,Prague
31,6476.0,Plage,18,Désertique,Famille,Été,Français,Tango,Bali
28,1937.0,Cultuer,15,Désertique,Famille,Automne,Brésilien,Romance,Venise
53,2434.0,Aventure,10,Froid,Solo,Automne,Chinois,Randonnée,Machu Picchu
35,6504.0,Culture,16,Tempéré,Amis,Hiver,Brésilien,Randonnée,Kyoto
69,5026.0,Histoire,7,Tempéré,Amis,Été,Indien,Randonnée,Le Cap
37,3583.0,Plage,7,Chaud,Famille,Été,Brésilien,Musée,Santorin
48,3882.0,Ville,13,Tempéré,Solo,Printemps,Canadien,Surf,Lisbonne
40,1125.0,Histoire,14,Désertique,Amis,Été,Australien,Shopping,Dubai
61,4803.0,Plage,5,Désertique,Amis,Hiver,Français,Carnaval,Rio de Janeiro
39,1635.0,Gastronomie,18,Froid,Solo,Été,Américain,Ski,Queenstown
20,2697.0,Shopping,20,Désertique,Famille,Printemps,Australien,Opéra,Sydney
37,,Cultuer,8,Froid,Amis,Automne,Indien,Carnaval,Rio de Janeiro
40,2260.0,Shopping,19,Tempéré,Famille,Printemps,Chinois,Architecture,Barcelone
35,1156.0,Shopping,9,Tempéré,Solo,Hiver,Indien,Randonnée,Machu Picchu
24,7215.0,Histoire,6,Chaud,Famille,Hiver,Britannique,Gastronomie,Bangkok
69,4136.0,Histoire,9,Chaud,Amis,Été,Australien,Shopping,Marrakech
68,7653.0,Shopping,4,Chaud,Amis,Printemps,Australien,Tango,Buenos Aires
38,6042.0,Gastronomie,4,Chaud,Famille,Automne,Allemand,Surf,Bali
21,7653.0,Ville,6,Froid,Famille,Hiver,Américain,Musée,Londres
39,5573.0,Gastronomie,17,Désertique,Couple,Hiver,Canadien,Surf,Bali
51,7631.0,Aventure,18,Froid,Amis,Printemps,Japonais,Surf,Queenstown
21,2698.0,Cultuer,6,Désertique,Couple,Printemps,Chinois,Histoire,Istanbul
29,7423.0,Nature,8,Tempéré,Couple,Automne,Australien,Carnaval,Le Cap
63,2889.0,Gastronomie,4,Chaud,Famille,Été,Brésilien,Architecture,Barcelone
38,4275.0,Gastronomie,17,Froid,Amis,Automne,Indien,Ski,Queenstown
19,2719.0,Nature,19,Froid,Couple,Hiver,Britannique,Photographie,Reykjavik
69,4906.0,Aventure,7,Désertique,Couple,Printemps,Britannique,Architecture,Queenstown
37,5114.0,Culture,8,Froid,Solo,Été,Français,Shopping,Marrakech
47,2762.0,Histoire,6,Froid,Couple,Été,Britannique,Tango,Buenos Aires
33,1141.0,Histoire,20,Tempéré,Couple,Printemps,Japonais,Aurores boréales,Reykjavik
60,1669.0,Nature,12,Tempéré,Solo,Printemps,Canadien,Shopping,Le Cap
34,,Cultuer,10,Chaud,Solo,Hiver,Brésilien,Photographie,
34,,Cultuer,10,Chaud,Solo,Hiver,Brésilien,Photographie,Santorin
60,3781.0,Shopping,13,Tempéré,Amis,Hiver,Canadien,Randonnée,Le Cap
22,3741.0,Aventure,16,Froid,Famille,Été,Brésilien,Carnaval,Queenstown
63,5948.0,Gastronomie,3,Tempéré,Solo,Printemps,Japonais,Architecture,New York
32,5086.0,Histoire,10,Chaud,Famille,Printemps,Chinois,Gastronomie,Bangkok
23,2883.0,Histoire,11,Froid,Famille,Hiver,Brésilien,Musique,Vienne
42,1852.0,Plage,7,Chaud,Solo,Printemps,Australien,Tango,Rio de Janeiro
42,2074.0,Shopping,6,Froid,Solo,Hiver,Britannique,Histoire,Prague
54,4408.0,Plage,15,Froid,Amis,Automne,Chinois,Musée,Londres
58,2046.0,Plage,3,Chaud,Couple,Hiver,Français,Shopping,Rio de Janeiro
69,6747.0,Cultuer,7,Froid,Couple,Printemps,Australien,Romance,Venise
68,7621.0,Ville,3,Tempéré,Couple,Printemps,Australien,Musique,New York
47,1853.0,Gastronomie,9,Tempéré,Amis,Hiver,Canadien,Tango,Buenos Aires
65,1913.0,Culture,15,Tempéré,Solo,Automne,Chinois,Ski,Mexico
19,1979.0,Ville,16,Froid,Amis,Hiver,Australien,Shopping,Berlin
30,4243.0,Shopping,8,Tempéré,Amis,Printemps,Allemand,Randonnée,Le Cap
30,6898.0,Culture,17,Désertique,Solo,Été,Britannique,Musique,Vienne
60,1836.0,Culture,16,Tempéré,Couple,Hiver,Japonais,Surf,Mexico
29,1046.0,Shopping,13,Tempéré,Amis,Printemps,Français,Aurores boréales,Reykjavik
48,6735.0,Ville,11,Froid,Amis,Hiver,Australien,Carnaval,Londres
20,,Cultuer,20,Froid,Solo,Été,Américain,Musique,Vienne
47,2444.0,Ville,4,Tempéré,Amis,Hiver,Japonais,Shopping,New York
68,4375.0,Culture,10,Tempéré,Solo,Automne,Japonais,Aurores boréales,Venise
48,3618.0,Gastronomie,9,Froid,Solo,Été,Allemand,Musée,Londres
34,6871.0,Ville,18,Tempéré,Famille,Été,Japonais,Surf,New York
48,7503.0,Nature,11,Chaud,Couple,Printemps,Chinois,Musée,Reykjavik
23,6707.0,Nature,11,Froid,Famille,Automne,Chinois,Romance,Reykjavik
30,4771.0,Plage,11,Désertique,Famille,Été,Américain,Architecture,Barcelone
45,7366.0,Histoire,9,Froid,Famille,Hiver,Indien,Architecture,Barcelone
62,1679.0,Ville,8,Chaud,Famille,Été,Britannique,Aurores boréales,Bangkok
54,6223.0,Cultuer,20,Désertique,Solo,Été,Brésilien,Aurores boréales,Reykjavik
28,4117.0,Histoire,9,Tempéré,Solo,Printemps,Américain,Musée,Paris
43,5530.0,Shopping,5,Tempéré,Couple,Automne,Japonais,Histoire,Kyoto
54,6785.0,Ville,7,Désertique,Amis,Printemps,Britannique,Tango,Dubai
69,7651.0,Gastronomie,18,Froid,Famille,Printemps,Français,Histoire,Prague
31,6964.0,Gastronomie,17,Désertique,Famille,Automne,Indien,Ski,Queenstown
67,1398.0,Plage,5,Froid,Solo,Hiver,Américain,Tango,Bali
40,4942.0,Culture,10,Chaud,Famille,Hiver,Chinois,Romance,Venise
32,4228.0,Gastronomie,13,Désertique,Solo,Printemps,Brésilien,Carnaval,Rio de Janeiro
36,5251.0,Shopping,19,Froid,Solo,Printemps,Japonais,Musique,Vienne
50,,Cultuer,13,Chaud,Solo,Hiver,Allemand,Randonnée,Machu Picchu
68,6974.0,Plage,15,Froid,Couple,Hiver,Allemand,Tango,Bali
42,2806.0,Aventure,17,Froid,Solo,Automne,Français,Romance,Queenstown
66,1977.0,Culture,16,Froid,Couple,Automne,Chinois,Ski,Prague
35,1812.0,Gastronomie,8,Chaud,Famille,Été,Brésilien,Aurores boréales,Bangkok
52,1203.0,Histoire,3,Désertique,Solo,Été,Indien,Gastronomie,Hanoï
58,1985.0,Culture,16,Froid,Couple,Hiver,Indien,Gastronomie,Hanoï
65,4558.0,Gastronomie,5,Désertique,Amis,Hiver,Britannique,Romance,Venise
22,1458.0,Aventure,11,Froid,Amis,Hiver,Allemand,Photographie,Queenstown
18,1904.0,Culture,16,Tempéré,Solo,Printemps,Brésilien,Carnaval,Mexico
18,3538.0,Cultuer,17,Tempéré,Solo,Printemps,Canadien,Musée,
18,3538.0,Cultuer,17,Tempéré,Solo,Printemps,Canadien,Musée,Paris
53,1892.0,Shopping,11,Chaud,Famille,Automne,Canadien,Tango,Buenos Aires
59,4555.0,Nature,9,Tempéré,Couple,Été,Japonais,Photographie,Le Cap
45,4233.0,Plage,8,Froid,Famille,Hiver,Chinois,Musique,Vienne
64,3340.0,Aventure,3,Tempéré,Famille,Automne,Indien,Surf,Machu Picchu
31,2478.0,Shopping,3,Chaud,Famille,Été,Britannique,Aurores boréales,Rome
25,4570.0,Nature,8,Désertique,Famille,Automne,Australien,Tango,Reykjavik
53,4882.0,Aventure,5,Désertique,Amis,Hiver,Japonais,Shopping,Queenstown
44,6129.0,Gastronomie,18,Froid,Solo,Hiver,Français,Photographie,Queenstown
20,1572.0,Culture,20,Tempéré,Famille,Été,Brésilien,Architecture,Mexico
42,,Cultuer,11,Désertique,Solo,Printemps,Canadien,Opéra,Sydney
24,3833.0,Ville,11,Tempéré,Amis,Hiver,Américain,Tango,Lisbonne
45,3374.0,Gastronomie,19,Désertique,Solo,Été,Canadien,Surf,Bali
19,3378.0,Gastronomie,15,Froid,Solo,Été,Brésilien,Randonnée,Machu Picchu
44,3974.0,Shopping,14,Désertique,Amis,Printemps,Allemand,Aurores boréales,Reykjavik
63,5525.0,Nature,8,Désertique,Amis,Automne,Britannique,Aurores boréales,Reykjavik
62,1583.0,Culture,12,Désertique,Couple,Automne,Japonais,Shopping,Marrakech
50,7431.0,Nature,18,Chaud,Couple,Hiver,Indien,Musée,Reykjavik
22,2852.0,Aventure,5,Désertique,Famille,Automne,Allemand,Carnaval,Machu Picchu
65,6330.0,Ville,5,Chaud,Famille,Été,Français,Randonnée,Sydney
34,4753.0,Cultuer,3,Froid,Solo,Été,Allemand,Shopping,New York
36,6413.0,Plage,14,Tempéré,Solo,Hiver,Chinois,Aurores boréales,Bali
62,4209.0,Plage,9,Froid,Famille,Printemps,Américain,Randonnée,Santorin
44,5476.0,Culture,15,Désertique,Couple,Hiver,Américain,Gastronomie,Tokyo
19,4283.0,Plage,8,Froid,Famille,Hiver,Britannique,Architecture,Barcelone
63,4996.0,Culture,5,Désertique,Amis,Hiver,Japonais,Architecture,Venise
28,4775.0,Culture,4,Tempéré,Couple,Automne,Canadien,Photographie,Venise
38,6625.0,Shopping,11,Tempéré,Solo,Hiver,Brésilien,Ski,Queenstown
54,4187.0,Aventure,12,Chaud,Couple,Printemps,Canadien,Photographie,Santorin
36,1996.0,Gastronomie,19,Tempéré,Amis,Automne,Allemand,Histoire,Mexico
29,,Cultuer,7,Tempéré,Couple,Été,Japonais,Shopping,New York
19,7041.0,Gastronomie,16,Froid,Amis,Automne,Japonais,Ski,Queenstown
57,1616.0,Culture,13,Froid,Amis,Hiver,Britannique,Aurores boréales,Prague
26,4433.0,Histoire,14,Chaud,Famille,Automne,Français,Musique,Vienne
23,4850.0,Gastronomie,6,Chaud,Solo,Automne,Chinois,Romance,Venise
31,7514.0,Nature,9,Tempéré,Solo,Été,Canadien,Tango,Le Cap
57,2438.0,Aventure,13,Tempéré,Solo,Automne,Chinois,Musée,Machu Picchu
30,4735.0,Plage,18,Tempéré,Amis,Hiver,Indien,Shopping,New York
47,2489.0,Culture,13,Chaud,Amis,Hiver,Japonais,Gastronomie,Hanoï
34,1775.0,Plage,9,Tempéré,Couple,Été,Français,Histoire,Mexico
44,1686.0,Cultuer,4,Froid,Amis,Été,Américain,Aurores boréales,Reykjavik
34,6199.0,Shopping,20,Désertique,Solo,Automne,Chinois,Romance,Venise
63,1472.0,Gastronomie,14,Chaud,Famille,Été,Chinois,Architecture,Barcelone
56,2481.0,Plage,5,Tempéré,Solo,Hiver,Britannique,Architecture,Barcelone
43,7379.0,Culture,12,Tempéré,Famille,Automne,Australien,Musique,Tokyo
50,3301.0,Aventure,8,Chaud,Couple,Hiver,Français,Randonnée,Machu Picchu
21,1162.0,Nature,16,Désertique,Solo,Automne,Allemand,Musée,Reykjavik
29,3839.0,Shopping,3,Chaud,Solo,Automne,Australien,Opéra,Sydney
51,2101.0,Plage,18,Froid,Famille,Printemps,Français,Architecture,Barcelone
19,6001.0,Nature,4,Froid,Couple,Automne,Britannique,Shopping,Reykjavik
46,,Cultuer,18,Désertique,Solo,Printemps,Allemand,Gastronomie,
46,,Cultuer,18,Désertique,Solo,Printemps,Allemand,Gastronomie,Tokyo
50,6190.0,Culture,6,Tempéré,Amis,Printemps,Chinois,Surf,Kyoto
27,1255.0,Aventure,11,Désertique,Couple,Printemps,Brésilien,Photographie,Machu Picchu
35,6694.0,Aventure,10,Froid,Solo,Hiver,Britannique,Randonnée,Machu Picchu
66,3187.0,Nature,4,Froid,Famille,Été,Canadien,Tango,Reykjavik
32,1009.0,Plage,13,Tempéré,Amis,Automne,Américain,Photographie,Santorin
64,4829.0,Aventure,16,Froid,Couple,Printemps,Américain,Musique,Queenstown
66,2699.0,Nature,20,Désertique,Couple,Automne,Chinois,Shopping,Dubai
55,3683.0,Culture,16,Désertique,Amis,Hiver,Britannique,Tango,Buenos Aires
60,7250.0,Culture,4,Froid,Couple,Hiver,Japonais,Surf,Prague
68,3172.0,Cultuer,18,Chaud,Couple,Printemps,Brésilien,Musique,Vienne
41,1541.0,Nature,11,Tempéré,Solo,Été,Américain,Musique,Le Cap
33,5322.0,Gastronomie,20,Froid,Amis,Été,Chinois,Carnaval,Queenstown
36,6166.0,Nature,18,Chaud,Solo,Printemps,Canadien,Randonnée,Le Cap
27,7310.0,Aventure,13,Désertique,Amis,Printemps,Américain,Carnaval,Queenstown
57,7483.0,Culture,12,Désertique,Solo,Printemps,Australien,Tango,Buenos Aires
25,7804.0,Plage,16,Désertique,Famille,Hiver,Américain,Carnaval,Rio de Janeiro
46,2225.0,Aventure,12,Froid,Amis,Automne,Américain,Shopping,Queenstown
62,3745.0,Nature,9,Tempéré,Famille,Automne,Brésilien,Gastronomie,Le Cap
68,5945.0,Plage,6,Chaud,Couple,Hiver,Allemand,Ski,Santorin
63,,Cultuer,9,Tempéré,Famille,Printemps,Chinois,Tango,Buenos Aires
23,7664.0,Shopping,13,Froid,Famille,Printemps,Chinois,Photographie,Santorin
52,6486.0,Shopping,14,Tempéré,Famille,Automne,Britannique,Surf,Kyoto
47,2922.0,Histoire,17,Froid,Famille,Printemps,Britannique,Musée,Amsterdam
46,6543.0,Aventure,3,Froid,Famille,Automne,Américain,Ski,Queenstown
23,1268.0,Plage,13,Désertique,Famille,Automne,Canadien,Shopping,Bali
45,4648.0,Culture,4,Tempéré,Famille,Hiver,Japonais,Opéra,Venise
26,1510.0,Shopping,4,Tempéré,Amis,Été,Australien,Aurores boréales,Mexico
57,5553.0,Culture,14,Tempéré,Solo,Hiver,Brésilien,Musée,Paris
55,1465.0,Ville,16,Froid,Solo,Été,Brésilien,Carnaval,Berlin
47,5742.0,Cultuer,15,Désertique,Solo,Hiver,Britannique,Randonnée,Le Cap
49,3259.0,Ville,20,Chaud,Couple,Été,Américain,Musique,Bangkok
23,6716.0,Nature,16,Désertique,Famille,Automne,Australien,Ski,Reykjavik
44,6672.0,Plage,19,Froid,Amis,Été,Brésilien,Gastronomie,Tokyo
38,7775.0,Histoire,6,Tempéré,Amis,Printemps,Canadien,Opéra,Tokyo
47,3377.0,Ville,4,Froid,Solo,Hiver,Brésilien,Romance,Londres
25,7282.0,Shopping,18,Tempéré,Famille,Automne,Japonais,Gastronomie,Tokyo
34,1611.0,Culture,12,Froid,Solo,Printemps,Japonais,Musique,Vienne
39,6401.0,Histoire,6,Désertique,Couple,Printemps,Britannique,Architecture,Barcelone
55,2010.0,Gastronomie,18,Froid,Amis,Printemps,Américain,Shopping,Marrakech
21,,Cultuer,19,Chaud,Solo,Automne,Chinois,Carnaval,Rio de Janeiro
31,5823.0,Culture,18,Froid,Amis,Hiver,Japonais,Romance,Venise
58,6593.0,Shopping,5,Tempéré,Amis,Hiver,Chinois,Opéra,Sydney
67,5473.0,Plage,12,Chaud,Solo,Automne,Américain,Musique,Santorin
49,6092.0,Histoire,13,Froid,Solo,Hiver,Britannique,Musique,Vienne
58,1079.0,Shopping,7,Chaud,Amis,Été,Brésilien,Gastronomie,Hanoï
38,7005.0,Aventure,18,Désertique,Solo,Automne,Britannique,Carnaval,Queenstown
23,3165.0,Nature,19,Chaud,Famille,Hiver,Japonais,Photographie,Santorin
22,3056.0,Culture,19,Tempéré,Couple,Printemps,Japonais,Gastronomie,Tokyo
50,6519.0,Ville,15,Chaud,Famille,Été,Allemand,Musée,Londres
32,5970.0,Cultuer,19,Froid,Amis,Automne,Brésilien,Musique,
32,5970.0,Cultuer,19,Froid,Amis,Automne,Brésilien,Musique,Vienne
44,6318.0,Aventure,10,Froid,Amis,Printemps,Français,Ski,Queenstown
69,2204.0,Nature,7,Froid,Couple,Été,Australien,Histoire,Prague
64,7193.0,Aventure,11,Tempéré,Couple,Printemps,Américain,Randonnée,Machu Picchu
60,4607.0,Plage,5,Chaud,Amis,Hiver,Américain,Romance,Santorin
34,3540.0,Histoire,14,Froid,Famille,Été,Japonais,Histoire,Berlin
19,4504.0,Gastronomie,20,Désertique,Famille,Printemps,Japonais,Tango,Buenos Aires
40,2070.0,Gastronomie,5,Chaud,Couple,Printemps,Australien,Architecture,Barcelone
43,1902.0,Plage,11,Désertique,Famille,Automne,Indien,Musée,Rio de Janeiro
57,6346.0,Histoire,20,Chaud,Couple,Automne,Indien,Architecture,Barcelone
34,,Cultuer,12,Désertique,Solo,Printemps,Américain,Carnaval,Rio de Janeiro
24,1796.0,Gastronomie,10,Tempéré,Solo,Été,Brésilien,Tango,Buenos Aires
27,5712.0,Nature,11,Désertique,Famille,Printemps,Britannique,Randonnée,Le Cap
31,6005.0,Ville,10,Désertique,Amis,Automne,Indien,Surf,Dubai
64,3765.0,Histoire,19,Froid,Couple,Automne,Américain,Romance,Venise
50,7371.0,Culture,9,Froid,Couple,Printemps,Français,Musée,Paris
54,7482.0,Aventure,7,Tempéré,Solo,Hiver,Américain,Romance,Machu Picchu
40,5912.0,Ville,11,Désertique,Amis,Été,Chinois,Romance,Dubai
60,5760.0,Histoire,9,Froid,Solo,Printemps,Brésilien,Romance,Queenstown
32,2618.0,Aventure,17,Tempéré,Amis,Printemps,Brésilien,Aurores boréales,Machu Picchu
45,7813.0,Cultuer,17,Tempéré,Amis,Automne,Brésilien,Architecture,Tokyo
62,3237.0,Plage,11,Chaud,Couple,Printemps,Australien,Surf,Bali
38,6141.0,Histoire,19,Désertique,Famille,Hiver,Australien,Histoire,Kyoto
22,7898.0,Gastronomie,12,Désertique,Famille,Été,Américain,Opéra,Dubai
52,6398.0,Ville,7,Désertique,Amis,Printemps,Canadien,Romance,Dubai
41,2210.0,Aventure,6,Froid,Amis,Automne,Canadien,Shopping,Queenstown
21,3383.0,Histoire,20,Désertique,Couple,Été,Allemand,Musique,Vienne
59,5345.0,Nature,5,Froid,Couple,Printemps,Américain,Histoire,Reykjavik
34,7140.0,Ville,17,Chaud,Famille,Automne,Britannique,Musée,Londres
28,4174.0,Ville,9,Chaud,Solo,Automne,Japonais,Ski,Sydney
69,,Cultuer,10,Chaud,Famille,Automne,Brésilien,Gastronomie,Bangkok
63,2223.0,Ville,18,Désertique,Famille,Printemps,Canadien,Histoire,Berlin
52,7853.0,Plage,17,Froid,Amis,Printemps,Allemand,Aurores boréales,Reykjavik
29,1028.0,Gastronomie,15,Tempéré,Famille,Printemps,Américain,Tango,Buenos Aires
38,1008.0,Shopping,18,Tempéré,Amis,Printemps,Britannique,Romance,Venise
25,7446.0,Plage,17,Chaud,Couple,Été,Indien,Ski,Bali
67,1170.0,Histoire,3,Tempéré,Amis,Automne,Américain,Tango,Buenos Aires
39,6919.0,Gastronomie,8,Froid,Famille,Automne,Canadien,Surf,Bali
47,4522.0,Gastronomie,3,Désertique,Famille,Été,Chinois,Surf,Bali
19,4613.0,Ville,8,Chaud,Couple,Été,Britannique,Histoire,Berlin
21,1421.0,Cultuer,4,Désertique,Solo,Automne,Français,Surf,Bali
40,5351.0,Shopping,11,Froid,Famille,Printemps,Français,Shopping,New York
49,7622.0,Aventure,3,Froid,Amis,Été,Indien,Opéra,Queenstown
23,1009.0,Gastronomie,3,Tempéré,Solo,Hiver,Britannique,Romance,Venise
37,2461.0,Plage,9,Chaud,Couple,Automne,Indien,Gastronomie,Barcelone
54,5464.0,Ville,17,Froid,Famille,Été,Allemand,Ski,Queenstown
64,2888.0,Histoire,16,Tempéré,Amis,Automne,Canadien,Tango,Buenos Aires
67,6547.0,Aventure,9,Chaud,Amis,Automne,Brésilien,Surf,Bali
27,3937.0,Gastronomie,5,Tempéré,Famille,Hiver,Américain,Carnaval,Le Cap
64,7822.0,Plage,13,Tempéré,Famille,Printemps,Chinois,Randonnée,Machu Picchu
26,,Cultuer,5,Froid,Couple,Printemps,Chinois,Histoire,
26,,Cultuer,5,Froid,Couple,Printemps,Chinois,Histoire,Prague
24,3111.0,Histoire,10,Chaud,Couple,Printemps,Allemand,Photographie,Santorin
50,1993.0,Gastronomie,3,Froid,Famille,Automne,Britannique,Surf,Bali
36,6649.0,Nature,20,Tempéré,Solo,Automne,Australien,Ski,Le Cap
55,7271.0,Histoire,19,Tempéré,Famille,Printemps,Canadien,Ski,Tokyo
63,4230.0,Gastronomie,8,Désertique,Amis,Hiver,Australien,Romance,Venise
34,3807.0,Culture,10,Froid,Couple,Été,Japonais,Aurores boréales,Vienne
44,4014.0,Histoire,9,Chaud,Couple,Printemps,Américain,Surf,Bali
45,4275.0,Ville,14,Désertique,Solo,Automne,Brésilien,Ski,Dubai
25,6867.0,Plage,7,Chaud,Famille,Été,Allemand,Histoire,Bali
25,6891.0,Cultuer,12,Désertique,Solo,Printemps,Japonais,Ski,Queenstown
24,1281.0,Shopping,14,Désertique,Solo,Automne,Australien,Ski,Queenstown
47,7691.0,Culture,15,Chaud,Famille,Hiver,Japonais,Shopping,Marrakech
46,4383.0,Histoire,6,Tempéré,Solo,Printemps,Canadien,Carnaval,Le Cap
68,5627.0,Plage,12,Tempéré,Amis,Printemps,Indien,Histoire,Kyoto
45,5745.0,Histoire,13,Froid,Amis,Printemps,Chinois,Opéra,Sydney
41,7072.0,Plage,14,Froid,Couple,Été,Américain,Romance,Bali
22,1907.0,Aventure,20,Chaud,Solo,Hiver,Brésilien,Shopping,Marrakech
64,2856.0,Plage,5,Tempéré,Amis,Automne,Brésilien,Histoire,Istanbul
23,7229.0,Gastronomie,4,Chaud,Couple,Printemps,Canadien,Musique,Vienne
44,,Cultuer,9,Froid,Amis,Printemps,Indien,Gastronomie,Tokyo
40,1154.0,Ville,13,Tempéré,Amis,Été,Indien,Ski,Lisbonne
45,5190.0,Aventure,17,Chaud,Famille,Printemps,Chinois,Randonnée,Machu Picchu
46,1536.0,Gastronomie,17,Froid,Famille,Printemps,Australien,Musée,Amsterdam
47,1714.0,Gastronomie,15,Tempéré,Amis,Printemps,Chinois,Romance,Venise
59,1200.0,Shopping,14,Chaud,Solo,Automne,Indien,Architecture,Barcelone
25,7203.0,Histoire,7,Désertique,Couple,Été,Brésilien,Tango,Dubai
20,2523.0,Aventure,3,Chaud,Amis,Printemps,Indien,Shopping,Marrakech
54,3032.0,Nature,9,Chaud,Solo,Printemps,Français,Randonnée,Le Cap
44,3814.0,Plage,4,Froid,Famille,Printemps,Chinois,Photographie,Santorin
19,7258.0,Cultuer,8,Chaud,Famille,Automne,Chinois,Tango,Buenos Aires
64,3247.0,Plage,10,Tempéré,Solo,Hiver,Japonais,Musique,Santorin
25,5071.0,Histoire,7,Froid,Amis,Été,Français,Tango,Queenstown
49,6894.0,Plage,8,Désertique,Couple,Hiver,Britannique,Opéra,Bali
37,7977.0,Culture,5,Tempéré,Famille,Printemps,Brésilien,Carnaval,Tokyo
60,3862.0,Ville,12,Froid,Couple,Automne,Japonais,Gastronomie,Lisbonne
